tic,emp (000),ni M$,sale M$,mkvalt M$,gvkey,datadate,fyear
KED,0.006,18.229,8.372,137.5189,175575,20091130,2009
KED,,53.214,4.67,186.9621,175575,20101130,2010
KED,,39.669,13.073,,175575,20111130,2011
KED,,24.323,10.807,,175575,20121130,2012
KED,,83.322,8.046,300.202,175575,20131130,2013
KED,,54.826,9.462,,175575,20141130,2014
KED,,-127.987,5.798,183.8993,175575,20151130,2015
KEM,8.1,-174.094,425.338,670.871,25848,20050331,2004
KEM,9,0.375,490.106,822.7441,25848,20060331,2005
KEM,9.1,6.897,658.714,640.7028,25848,20070331,2006
KEM,11.6,-17.593,850.12,324.3716,25848,20080331,2007
KEM,9.1,-276.879,804.385,19.7987,25848,20090331,2008
KEM,10.4,-69.447,736.335,113.589,25848,20100331,2009
KEM,11,63.044,1018.488,550.7565,25848,20110331,2010
KEM,9.7,6.692,984.833,418.1018,25848,20120331,2011
KEM,9.8,-82.182,842.954,281.1813,25848,20130331,2012
KEM,9.625,-68.503,833.666,262.6527,25848,20140331,2013
KEM,9.225,-14.143,823.192,188.1713,25848,20150331,2014
KEM,8.8,-53.629,734.823,88.5812,25848,20160331,2015
KEX,2.45,68.781,795.722,1354.9071,6461,20051231,2005
KEX,2.9,95.451,984.218,1808.3098,6461,20061231,2006
KEX,3.05,123.341,1172.625,2488.1209,6461,20071231,2007
KEX,3,157.168,1360.154,1463.459,6461,20081231,2008
KEX,2.675,125.941,1082.158,1875.1427,6461,20091231,2009
KEX,2.52,116.249,1109.557,2359.1859,6461,20101231,2010
KEX,4.225,183.026,1850.417,3670.185,6461,20111231,2011
KEX,4.675,209.438,2112.658,3502.0457,6461,20121231,2012
KEX,4.575,253.061,2242.195,5641.9655,6461,20131231,2013
KEX,4.8,282.006,2566.318,4591.6838,6461,20141231,2014
KEX,4.2,226.684,2147.532,2826.7464,6461,20151231,2015
KEY,19.485,1129,6695,13390.1283,9783,20051231,2005
KEY,20.006,1055,7486,15179.7886,9783,20061231,2006
KEY,18.934,919,7676,9117.1959,9783,20071231,2007
KEY,18.095,-1468,6499,4217.417,9783,20081231,2008
KEY,16.698,-1335,5720,4875.8693,9783,20091231,2009
KEY,15.61,554,5362,7793.3808,9783,20101231,2010
KEY,15.381,920,4697,7328.6315,9783,20111231,2011
KEY,15.589,858,4672,7794.975,9783,20121231,2012
KEY,14.783,910,4386,11953.5161,9783,20131231,2013
KEY,13.853,900,4351,11945.7017,9783,20141231,2014
KEY,13.483,916,4502,11023.5557,9783,20151231,2015
KFS,2.3,135.008,1923.217,,61743,20051231,2005
KFS,2.44,123.309,1916.355,,61743,20061231,2006
KFS,2.9,-18.526,2035.685,,61743,20071231,2007
KFS,2.6,-405.865,1475.594,,61743,20081231,2008
KFS,1,-290.287,443.197,,61743,20091231,2009
KFS,0.8,-38.243,248.077,73.9503,61743,20101231,2010
KFS,0.663,-20.138,202.671,,61743,20111231,2011
KFS,0.591,-52.083,159.659,,61743,20121231,2012
KFS,0.57,-36.861,172.16,,61743,20131231,2013
KFS,0.546,-12.82,187.834,,61743,20141231,2014
KFS,0.305,1.107,152.37,90.0747,61743,20151231,2015
KFY,1.575,38.62,476.377,574.3872,118267,20050430,2004
KFY,1.841,59.43,551.769,865.221,118267,20060430,2005
KFY,2.26,55.498,689.201,1111.8912,118267,20070430,2006
KFY,2.584,66.211,835.642,832.1054,118267,20080430,2007
KFY,2.124,-10.092,676.128,473.6801,118267,20090430,2008
KFY,2.2,5.298,599.649,745.3196,118267,20100430,2009
KFY,2.463,58.874,776.251,973.4321,118267,20110430,2010
KFY,2.654,54.303,826.759,773.795,118267,20120430,2011
KFY,3.272,33.293,849.701,806.5477,118267,20130430,2012
KFY,3.396,72.691,995.559,1447.0096,118267,20140430,2013
KFY,3.687,88.357,1066.066,1594.5667,118267,20150430,2014
KFY,6.947,30.913,1357.681,1554.3621,118267,20160430,2015
KIM,0.503,363.628,744.352,7316.1327,24731,20051231,2005
KIM,0.618,428.259,891.789,11276.6065,24731,20061231,2006
KIM,0.682,442.83,1033.432,,24731,20071231,2007
KIM,0.734,249.902,1099.673,4955.3607,24731,20081231,2008
KIM,0.64,-3.942,919.935,,24731,20091231,2009
KIM,0.687,142.868,1019.182,7331.889,24731,20101231,2010
KIM,0.685,169.051,1052.527,6608.6731,24731,20111231,2011
KIM,0.635,266.073,1100.722,7878.3482,24731,20121231,2012
KIM,0.597,236.281,1210.107,,24731,20131231,2013
KIM,0.58,424.001,1195.594,10353.1548,24731,20141231,2014
KIM,0.546,894.115,1725.255,10939.3843,24731,20151231,2015
KKD,5.733,-198.339,707.766,542.2177,133767,20050131,2004
KKD,5.025,-135.76,543.361,401.9665,133767,20060131,2005
KKD,4.759,-42.236,461.195,772.7211,133767,20070131,2006
KKD,4.033,-67.051,429.319,179.1138,133767,20080131,2007
KKD,3.86,-4.061,383.984,93.8417,133767,20090131,2008
KKD,3.57,-0.157,346.52,190.1836,133767,20100131,2009
KKD,3.7,7.599,361.955,442.3019,133767,20110131,2010
KKD,2.8,166.269,403.217,499.1144,133767,20120131,2011
KKD,4.3,20.779,435.843,849.628,133767,20130131,2012
KKD,4.3,34.256,460.331,1120.215,133767,20140131,2013
KKD,5,30.06,490.334,1264.1092,133767,20150131,2014
KKD,5.2,32.398,518.714,924.5915,133767,20160131,2015
KKR,,,,,179741,20051231,
KKR,,,,,179741,20061231,
KKR,,,,,179741,20071231,
KKR,,-1204.471,-12519.497,,179741,20081231,2008
KKR,0.604,849.685,8164.717,,179741,20091231,2009
KKR,0.698,333.178,9667.593,3021.334,179741,20101231,2010
KKR,0.826,1.921,2252.494,2914.3345,179741,20111231,2011
KKR,0.926,560.836,9739.601,3858.7337,179741,20121231,2012
KKR,0.993,691.226,9758.908,7013.4006,179741,20131231,2013
KKR,1.209,477.611,7958.899,10057.6125,179741,20141231,2014
KKR,1.196,488.482,7786.119,7137.6477,179741,20151231,2015
KMB,57,1568.3,15902.6,27528.475,6435,20051231,2005
KMB,55,1499.5,16746.9,30958.02,6435,20061231,2006
KMB,53,1822.9,18266,29185.206,6435,20071231,2007
KMB,53,1690,19415,21813.264,6435,20081231,2008
KMB,56,1884,19115,26567.07,6435,20091231,2009
KMB,57,1843,19746,25650.976,6435,20101231,2010
KMB,57,1591,20846,29107.692,6435,20111231,2011
KMB,58,1750,21063,32868.599,6435,20121231,2012
KMB,57,2142,21152,39778.2635,6435,20131231,2013
KMB,43,1526,19724,42210.9214,6435,20141231,2014
KMB,43,1013,18591,45937.478,6435,20151231,2015
KMG,0.093,3.052,59.168,75.8232,64848,20050731,2005
KMG,0.11,3.776,71.016,84.264,64848,20060731,2006
KMG,0.118,8.849,89.785,223.5605,64848,20070731,2007
KMG,0.274,5.375,154.394,123.3713,64848,20080731,2008
KMG,0.272,10.215,190.72,81.2593,64848,20090731,2009
KMG,0.318,15.33,208.628,170.3439,64848,20100731,2010
KMG,0.336,9.729,266.356,189.7064,64848,20110731,2011
KMG,0.331,13.825,272.7,203.9393,64848,20120731,2012
KMG,0.74,9.348,263.311,260.1668,64848,20130731,2013
KMG,0.733,-0.988,353.406,195.3537,64848,20140731,2014
KMG,0.657,12.138,320.498,255.1927,64848,20150731,2015
KMG,0.626,18.675,297.978,326.4987,64848,20160731,2016
KMI,8.481,554.619,1585.772,12299.8757,6310,20051231,2005
KMI,8.602,71.9,11846.4,14185.728,6310,20061231,2006
KMI,7.6,312.9,10559.8,,6310,20071231,2007
KMI,7.8,-3599.3,12094.8,,6310,20081231,2008
KMI,7.931,496,7185.2,,6310,20091231,2009
KMI,8.142,-41.3,8190.6,,6310,20101231,2010
KMI,8.12,594.4,8264.9,22740.7478,6310,20111231,2011
KMI,10.685,315,9973,36590.1858,6310,20121231,2012
KMI,11.075,1193,14070,37104.372,6310,20131231,2013
KMI,11.535,1026,16226,89914.9696,6310,20141231,2014
KMI,11.29,253,14403,33260.0221,6310,20151231,2015
KMPR,8.208,255.5,3048.1,3086.6458,21503,20051231,2005
KMPR,8.045,283.1,3055.3,,21503,20061231,2006
KMPR,7.4,217.8,2894,,21503,20071231,2007
KMPR,7.7,-29.6,2818.5,,21503,20081231,2008
KMPR,7.23,164.7,2885.7,,21503,20091231,2009
KMPR,7.13,184.6,2694.6,,21503,20101231,2010
KMPR,6.7,83.7,2485.4,1759.8733,21503,20111231,2011
KMPR,6.075,103.4,2453,,21503,20121231,2012
KMPR,6.1,217.7,2400.1,2275.0946,21503,20131231,2013
KMPR,5.35,114.5,2187.6,,21503,20141231,2014
KMPR,5.6,85.7,2321.8,,21503,20151231,2015
KMT,13.97,119.291,2304.167,1748.123,6386,20050630,2005
KMT,13.3,256.283,2329.628,2403.2858,6386,20060630,2006
KMT,13.947,174.243,2385.493,3198.0216,6386,20070630,2007
KMT,13.673,167.775,2705.129,2501.7279,6386,20080630,2008
KMT,11.584,-119.742,1999.859,1404.5898,6386,20090630,2009
KMT,11.047,46.419,1884.067,2082.7933,6386,20100630,2010
KMT,11.612,229.727,2403.493,3424.4551,6386,20110630,2011
KMT,12.932,307.23,2736.246,2654.8178,6386,20120630,2012
KMT,12.648,203.265,2589.373,3022.6049,6386,20130630,2013
KMT,13.521,158.366,2837.19,3640.9402,6386,20140630,2014
KMT,12.718,-373.896,2647.195,2708.275,6386,20150630,2015
KMT,11.178,-225.968,2098.436,1762.0343,6386,20160630,2016
KMX,10.815,112.928,5362.262,3441.999,64410,20050228,2004
KMX,11.712,148.055,6386.094,3297.6861,64410,20060228,2005
KMX,13.736,198.597,7624.281,5692.3378,64410,20070228,2006
KMX,15.637,182.025,8318.736,4013.7898,64410,20080229,2007
KMX,13.035,59.213,7028.352,2078.2966,64410,20090228,2008
KMX,13.439,281.668,7690.31,4503.7025,64410,20100228,2009
KMX,15.565,380.878,9402.137,7989.5878,64410,20110228,2010
KMX,16.46,413.795,10453.784,6970.2821,64410,20120229,2011
KMX,18.111,434.284,11458.085,8677.0495,64410,20130228,2012
KMX,20.171,492.586,13122.366,10736.253,64410,20140228,2013
KMX,22.064,597.358,14873.61,14017.2657,64410,20150228,2014
KMX,22.429,623.428,15832.211,9007.3771,64410,20160229,2015
KN,,,,,19518,20081231,2008
KN,,,,,19518,20091231,2009
KN,,,,,19518,20101231,2010
KN,,98.457,983.318,,19518,20111231,2011
KN,,79.097,1117.992,,19518,20121231,2012
KN,10,105.814,1214.803,,19518,20131231,2013
KN,13,-87,1141.3,2003.1866,19518,20141231,2014
KN,12,-233.8,1084.6,1179.0652,19518,20151231,2015
KND,51.6,144.909,3923.999,961.6466,17239,20051231,2005
KND,55,78.711,4266.661,1009.4445,17239,20061231,2006
KND,52.5,-46.87,4220.266,957.7082,17239,20071231,2007
KND,53.7,36.285,4151.396,506.5952,17239,20081231,2008
KND,54.1,40.504,4270.007,721.8598,17239,20091231,2009
KND,56.8,56.485,4359.697,725.5232,17239,20101231,2010
KND,77.8,-53.481,5521.763,613.4053,17239,20111231,2011
KND,78,-40.367,6181.291,576.4896,17239,20121231,2012
KND,63.3,-168.492,4900.51,1069.2171,17239,20131231,2013
KND,61.5,-79.837,5027.599,1272.1819,17239,20141231,2014
KND,102,-93.384,7054.907,997.9627,17239,20151231,2015
KNL,3.775,35.909,807.96,895.5032,64745,20051231,2005
KNL,4.224,58.633,982.152,1078.836,64745,20061231,2006
KNL,4.286,71.443,1055.814,809.7854,64745,20071231,2007
KNL,3.838,84.912,1120.147,425.0765,64745,20081231,2008
KNL,3.177,27.353,780.033,484.8386,64745,20091231,2009
KNL,3.006,28.024,809.467,784.6705,64745,20101231,2010
KNL,3.121,58.011,922.2,709.0727,64745,20111231,2011
KNL,3.211,50.001,887.499,734.8378,64745,20121231,2012
KNL,3.167,23.146,862.668,861.6503,64745,20131231,2013
KNL,3.343,46.596,1050.294,1031.4871,64745,20141231,2014
KNL,3.386,65.963,1104.442,917.8536,64745,20151231,2015
KNOP,,-16.338,43.909,,17454,20111231,2011
KNOP,,4.184,62.078,,17454,20121231,2012
KNOP,,15.064,75.465,481.4935,17454,20131231,2013
KNOP,,27.392,112.784,497.62,17454,20141231,2014
KNOP,,40.442,154.75,366.8471,17454,20151231,2015
KNX,3.531,61.714,566.813,1775.8562,30861,20051231,2005
KNX,4.176,72.966,664.407,1468.1926,30861,20061231,2006
KNX,4.404,63.123,713.583,1283.9826,30861,20071231,2007
KNX,4.713,56.261,766.935,1344.134,30861,20081231,2008
KNX,4.414,50.563,651.721,1606.8956,30861,20091231,2009
KNX,4.526,59.072,730.709,1590.167,30861,20101231,2010
KNX,4.682,60.248,866.199,1241.6909,30861,20111231,2011
KNX,5.176,64.117,936.036,1166.8888,30861,20121231,2012
KNX,5.177,69.282,969.237,1470.8497,30861,20131231,2013
KNX,5.485,102.862,1102.332,2754.8017,30861,20141231,2014
KNX,6.196,116.718,1182.964,1961.8304,30861,20151231,2015
KO,55,4872,23104,95494.39,3144,20051231,2005
KO,71,5080,24088,111843.5,3144,20061231,2006
KO,90.5,5981,28857,142255.66,3144,20071231,2007
KO,92.4,5807,31944,104664.24,3144,20081231,2008
KO,92.8,6824,30990,131271,3144,20091231,2009
KO,139.6,11809,35119,150744.84,3144,20101231,2010
KO,146.2,8572,46565,158342.11,3144,20111231,2011
KO,150.9,9019,48017,162001.25,3144,20121231,2012
KO,130.6,8584,46854,181846.62,3144,20131231,2013
KO,129.2,7098,45998,184332.52,3144,20141231,2014
KO,123.2,7351,44294,185759.04,3144,20151231,2015
KODK,51.1,-1362,14268,6721.0416,4194,20051231,2005
KODK,40.9,-601,13274,7413.1914,4194,20061231,2006
KODK,26.9,676,10301,6298.56,4194,20071231,2007
KODK,24.4,-442,9416,1764.552,4194,20081231,2008
KODK,20.25,-210,7606,1133.6228,4194,20091231,2009
KODK,18.8,-687,7187,1441.2986,4194,20101231,2010
KODK,17.1,-764,6022,176.2613,4194,20111231,2011
KODK,13.1,-1379,4114,48.7549,4194,20121231,2012
KODK,8.8,1985,2347,1443.936,4194,20131231,2013
KODK,7.3,-123,2102,909.649,4194,20141231,2014
KODK,6.4,-80,1798,526.68,4194,20151231,2015
KOP,2.026,9.9,1030.2,,163113,20051231,2005
KOP,1.983,15.2,1159.5,540.4311,163113,20061231,2006
KOP,1.927,63.3,1327.9,900.5162,163113,20071231,2007
KOP,1.747,138,1364.8,441.6534,163113,20081231,2008
KOP,1.616,18.8,1124.4,622.6502,163113,20091231,2009
KOP,1.729,44.1,1245.5,736.2808,163113,20101231,2010
KOP,1.711,36.9,1538.9,707.9191,163113,20111231,2011
KOP,1.66,65.6,1555,787.1871,163113,20121231,2012
KOP,1.589,40.4,1478.3,930.189,163113,20131231,2013
KOP,2.142,-32.4,1555,532.4601,163113,20141231,2014
KOP,2.142,-72,1626.9,375.1653,163113,20151231,2015
KORS,,,,,198058,20070331,2006
KORS,,,,,198058,20080331,2007
KORS,,,,,198058,20090331,2008
KORS,1.645,39.248,508.099,,198058,20100331,2009
KORS,2.945,72.506,803.339,,198058,20110331,2010
KORS,4.18,147.364,1302.254,8979.3373,198058,20120331,2011
KORS,6.379,397.602,2181.732,11440.5727,198058,20130331,2012
KORS,9.184,661.485,3310.843,19051.5167,198058,20140331,2013
KORS,11.094,881.023,4371.469,13127.4478,198058,20150331,2014
KORS,12.689,839.1,4712.1,10050.1363,198058,20160331,2015
KOS,,,,,186276,20061231,2006
KOS,,,,,186276,20071231,2007
KOS,,,,,186276,20081231,2008
KOS,,-79.747,0,,186276,20091231,2009
KOS,0.13,-245.672,0,,186276,20101231,2010
KOS,0.19,22.357,666.912,4779.9411,186276,20111231,2011
KOS,0.25,-67.028,667.951,4800.3462,186276,20121231,2012
KOS,0.25,-91.044,851.212,4333.0773,186276,20131231,2013
KOS,0.23,279.37,855.877,3245.9903,186276,20141231,2014
KOS,0.26,-69.836,446.696,2002.4732,186276,20151231,2015
KR,289,-100,56434,12448.8,6502,20050131,2004
KR,290,958,60553,13303.2,6502,20060131,2005
KR,310,1115,66111,18048,6502,20070131,2006
KR,323,1181,70235,16873.35,6502,20080131,2007
KR,326,1249,76000,14602.5,6502,20090131,2008
KR,334,70,76733,13758.06,6502,20100131,2009
KR,338,1116,82189,13268,6502,20110131,2010
KR,339,602,90374,13329.36,6502,20120131,2011
KR,343,1497,96751,14237.8,6502,20130131,2012
KR,375,1519,98375,18338.8,6502,20140131,2013
KR,400,1728,108465,33627.35,6502,20150131,2014
KR,431,2039,109830,37529.27,6502,20160131,2015
KRA,,,,,166230,20061231,2006
KRA,,-43.749,1089.587,,166230,20071231,2007
KRA,,28.419,1226.033,,166230,20081231,2008
KRA,0.817,-0.29,968.004,402.854,166230,20091231,2009
KRA,0.884,96.725,1228.425,971.5205,166230,20101231,2010
KRA,0.916,90.925,1437.479,651.4676,166230,20111231,2011
KRA,0.941,-16.191,1423.122,775.6163,166230,20121231,2012
KRA,0.936,-0.618,1292.121,750.2084,166230,20131231,2013
KRA,0.934,2.419,1230.433,661.7665,166230,20141231,2014
KRA,0.917,-10.535,1034.626,507.7511,166230,20151231,2015
KRC,0.139,33.819,242.319,1793.3049,64306,20051231,2005
KRC,0.143,81.864,252.897,2527.122,64306,20061231,2006
KRC,0.148,113.822,260.078,,64306,20071231,2007
KRC,0.134,44.121,289.875,1107.0576,64306,20081231,2008
KRC,0.132,31.402,280.734,,64306,20091231,2009
KRC,0.141,14.12,302.944,,64306,20101231,2010
KRC,0.169,60.427,367.702,2239.2774,64306,20111231,2011
KRC,0.201,267.373,405.76,3549.292,64306,20121231,2012
KRC,0.219,43.88,461.533,,64306,20131231,2013
KRC,0.226,180.219,522.286,5957.9782,64306,20141231,2014
KRC,0.232,234.081,581.518,5838.1495,64306,20151231,2015
KRG,0.095,13.436,99.617,441.7459,266315,20051231,2005
KRG,0.109,10.18,132.214,,266315,20061231,2006
KRG,0.137,13.523,139.825,,266315,20071231,2007
KRG,0.107,6.093,143.701,,266315,20081231,2008
KRG,0.09,-1.782,115.743,,266315,20091231,2009
KRG,0.074,-8.271,101.595,342.6802,266315,20101231,2010
KRG,0.077,4.981,102.452,286.9127,266315,20111231,2011
KRG,0.084,-4.334,101.293,,266315,20121231,2012
KRG,0.095,-2.85,129.488,,266315,20131231,2013
KRG,0.141,-5.701,259.528,,266315,20141231,2014
KRG,0.145,27.117,347.005,2160.8766,266315,20151231,2015
KRO,2.415,71.006,1196.729,1420.0395,157354,20051231,2005
KRO,2.45,81.969,1279.447,1593.9097,157354,20061231,2006
KRO,2.4,-66.7,1310.3,853.305,157354,20071231,2007
KRO,2.45,9,1316.9,570.85,157354,20081231,2008
KRO,2.44,-34.7,1142,796.25,157354,20091231,2009
KRO,2.44,130.6,1449.7,2460.171,157354,20101231,2010
KRO,2.47,321,1943.3,2090.836,157354,20111231,2011
KRO,2.555,218.5,1976.3,2260.05,157354,20121231,2012
KRO,2.45,-102,1732.4,2207.895,157354,20131231,2013
KRO,2.485,99.2,1651.9,1508.6665,157354,20141231,2014
KRO,2.28,-173.6,1348.8,653.676,157354,20151231,2015
KSS,95,730.38,11700.619,16140.6485,25283,20050131,2004
KSS,107,841.96,13402.217,15318.4563,25283,20060131,2005
KSS,114,1108.681,15544.184,22761.1173,25283,20070131,2006
KSS,125,1083.851,16473.734,14135.608,25283,20080131,2007
KSS,126,885,16389,11196.55,25283,20090131,2008
KSS,133,991,17178,15463.59,25283,20100131,2009
KSS,136,1120,18391,14776.98,25283,20110131,2010
KSS,142,1167,18804,11359.53,25283,20120131,2011
KSS,135,986,19279,10276.38,25283,20130131,2012
KSS,137,889,19031,10682.93,25283,20140131,2013
KSS,137,867,19023,12003.72,25283,20150131,2014
KSS,140,673,19204,9253.5,25283,20160131,2015
KSU,,100.9,1352,1793.4552,6335,20051231,2005
KSU,6.47,108.9,1659.7,2200.1616,6335,20061231,2006
KSU,6.485,153.8,1742.8,2642.5861,6335,20071231,2007
KSU,6.4,183.9,1852.1,1742.3892,6335,20081231,2008
KSU,6.1,68,1480.2,3202.9308,6335,20091231,2009
KSU,6.1,180.2,1814.8,4912.7811,6335,20101231,2010
KSU,6.14,330.3,2098.3,7475.0471,6335,20111231,2011
KSU,6.11,377.3,2238.6,9193.7359,6335,20121231,2012
KSU,6.26,351.4,2369.3,13649.6571,6335,20131231,2013
KSU,6.49,502.6,2577.1,13471.1358,6335,20141231,2014
KSU,6.67,483.5,2418.8,8098.7829,6335,20151231,2015
KT,43.97,1041.527,16985.835,,133104,20051231,2005
KT,40.019,1389.1,19092.641,,133104,20061231,2006
KT,39.496,1128.689,19940.246,,133104,20071231,2007
KT,37.623,356.426,15566.198,,133104,20081231,2008
KT,30.841,425.377,16890.687,,133104,20091231,2009
KT,31.155,1033.084,18867.25,,133104,20101231,2010
KT,31.215,1248.641,18981.487,,133104,20111231,2011
KT,32.186,994.175,23115.861,,133104,20121231,2012
KT,32.451,-179.987,22798.275,,133104,20131231,2013
KT,23.371,-944.403,21750.477,,133104,20141231,2014
KT,23.531,467.271,19413.865,,133104,20151231,2015
KW,,,,,25632,20051231,2005
KW,,,,,25632,20061231,2006
KW,,,,,25632,20071231,2007
KW,,,,,25632,20081231,2008
KW,0.3,-15.336,86.235,,25632,20091231,2009
KW,0.3,3.506,50.536,,25632,20101231,2010
KW,0.3,6.346,62.633,548.3191,25632,20111231,2011
KW,0.34,4.25,64.056,891.5465,25632,20121231,2012
KW,0.4,-6.4,121.2,1837.6943,25632,20131231,2013
KW,0.45,21.9,398.6,2431.1023,25632,20141231,2014
KW,0.495,74.7,603.7,2757.9787,25632,20151231,2015
KWR,1.226,1.688,424.033,187.031,8850,20051231,2005
KWR,1.287,11.667,460.451,219.0668,8850,20061231,2006
KWR,1.335,15.471,545.597,222.9296,8850,20071231,2007
KWR,1.377,11.132,581.641,178.2029,8850,20081231,2008
KWR,1.252,16.22,451.49,228.815,8850,20091231,2009
KWR,1.385,31.807,544.063,478.8716,8850,20101231,2010
KWR,1.643,43.569,683.231,502.1477,8850,20111231,2011
KWR,1.711,47.405,708.226,705.2967,8850,20121231,2012
KWR,1.783,56.339,729.395,1017.0157,8850,20131231,2013
KWR,1.941,56.492,765.86,1224.224,8850,20141231,2014
KWR,2.04,51.18,737.555,1026.6309,8850,20151231,2015
KYO,58.559,429.047,11034.159,,6512,20050331,2004
KYO,61.468,595.692,10098.197,,6512,20060331,2005
KYO,63.477,902.576,10880.483,,6512,20070331,2006
KYO,66.496,1072.44,12904.36,,6512,20080331,2007
KYO,59.514,298.04,11399.859,,6512,20090331,2008
KYO,63.876,429.283,11496.842,,6512,20100331,2009
KYO,66.608,1479.555,15308.41,,6512,20110331,2010
KYO,71.489,962.954,14450.552,,6512,20120331,2011
KYO,71.645,705.958,13594.456,,6512,20130331,2012
KYO,69.789,861.876,14054.855,,6512,20140331,2013
KYO,68.185,965.947,12725.375,,6512,20150331,2014
KYO,69.229,969.996,13161.599,,6512,20160331,2015
L,21.6,1211.6,15205.2,,6781,20051231,2005
L,21.6,2491.3,17212.5,,6781,20061231,2006
L,21.7,2489,17692,,6781,20071231,2007
L,19.1,4319,13247,,6781,20081231,2008
L,18.5,564,14117,,6781,20091231,2009
L,18.4,1288,14615,,6781,20101231,2010
L,18.25,1064,14127,,6781,20111231,2011
L,18.3,568,14552,,6781,20121231,2012
L,18.175,595,15053,,6781,20131231,2013
L,17.51,591,14325,15670.7287,6781,20141231,2014
L,16.7,260,13415,13052.0832,6781,20151231,2015
LAD,5.692,53.627,2935.419,609.653,64175,20051231,2005
LAD,6.261,37.304,3172.894,562.2868,64175,20061231,2006
LAD,5.828,21.549,3219.001,270.7831,64175,20071231,2007
LAD,4.868,-252.586,2137.804,66.7615,64175,20081231,2008
LAD,3.93,9.151,1749.315,212.0596,64175,20091231,2009
LAD,4.039,13.719,2131.598,375.6127,64175,20101231,2010
LAD,4.397,58.86,2699.36,567.42,64175,20111231,2011
LAD,5.043,80.362,3316.487,960.8708,64175,20121231,2012
LAD,5.7,106,4005.749,1797.3532,64175,20131231,2013
LAD,8.827,138.72,5390.326,2274.1388,64175,20141231,2014
LAD,9.574,182.999,7864.252,2796.6741,64175,20151231,2015
LADR,,,,,19440,20101231,
LADR,,71.716,225.084,,19440,20111231,2011
LADR,,169.503,325.267,,19440,20121231,2012
LADR,0.06,189.831,334.669,,19440,20131231,2013
LADR,0.066,44.187,468.863,1008.5815,19440,20141231,2014
LADR,0.073,73.821,482.946,685.7082,19440,20151231,2015
LAZ,2.191,143.486,1345.189,1196.25,162559,20051231,2005
LAZ,2.2,92.985,1539.04,2435.1223,162559,20061231,2006
LAZ,2.458,155.042,1964.857,,162559,20071231,2007
LAZ,2.434,3.138,1594.908,,162559,20081231,2008
LAZ,2.294,-130.242,1609.175,,162559,20091231,2009
LAZ,2.332,174.979,1982.534,4456.4465,162559,20101231,2010
LAZ,2.511,174.917,1886.858,,162559,20111231,2011
LAZ,2.513,84.309,1988.005,,162559,20121231,2012
LAZ,2.403,160.212,2060.028,,162559,20131231,2013
LAZ,2.523,427.277,2357.657,6119.4195,162559,20141231,2014
LAZ,2.61,986.373,2399.481,5649.3401,162559,20151231,2015
